product,signal,family,strategy,median_cagr,worst_cagr,median_sharpe,worst_sharpe,median_calmar,worst_maxdd,median_exposure,total_trades,windows,robust_score
USD,SMH,BREAKOUT_RSI,B63_RSI92,0.33664274947370465,0.11636515530438918,0.8760248099003609,0.48963766309736384,0.5946034513224027,-0.6105334468114381,0.35644816437213184,502.0,4,1.651220254649299
USD,SMH,BREAKOUT_RSI,B90_RSI95,0.33641583829546484,0.15335495698446477,0.8429478419082377,0.5615161349960651,0.585569392643787,-0.6105334468114378,0.44516365943540537,403.0,4,1.6455737467932734
USD,SOXX,MA_REGIME,MA20_EXIT150,0.3809028300837891,0.20434960641179845,0.8502758232094482,0.6326338916519261,0.5332643921258201,-0.7142851383069992,0.7651404533444583,540.0,4,1.643873491454149
USD,SOXX,MA_REGIME,MA90_EXIT200,0.3798712605665965,0.24890481378767015,0.849338453875479,0.7157958004388871,0.4908195938484384,-0.7739529255303081,0.7635673063551662,292.0,4,1.6435594047274744
USD,SMH,MHT,MHT5_1,0.38728941128527694,0.2052802589492948,0.8575721325579142,0.6396603691261198,0.5216901608240806,-0.7423743830504694,0.7447565884492273,109.0,4,1.6418175151381724
USD,SMH,PULLBACK_RECLAIM,RSI10_R20_H40,0.3486399802929767,0.07789099616505779,0.8795917655238974,0.39292216280431314,0.622026754605143,-0.6531417246821334,0.3551943293566266,83.0,4,1.6387945589126476
USD,SMH,BREAKOUT_RSI,B126_RSI95,0.33107715886498335,0.15440595942452573,0.8390975499995543,0.5711675393168429,0.5794308809415405,-0.6105334468114378,0.41946313099707966,386.0,4,1.6385232954825684
USD,SMH,MA_REGIME,MA50_EXIT160,0.375637661556094,0.224199775343082,0.8414456056305455,0.6678530406934838,0.5140658943036736,-0.7307188936642314,0.7747601768191028,320.0,4,1.6345746477791312
USD,SOXX,MHT,MHT4_2,0.35979312063155355,0.20060057099352613,0.8349638060018085,0.637171172637849,0.5295160709598681,-0.679475355638115,0.7185913815880962,195.0,4,1.624072955617902
USD,SMH,MA_REGIME,MA90_EXIT150,0.37487968980909225,0.22209401889318303,0.8409176642653289,0.6658650500410356,0.49851390694682784,-0.7519944470658018,0.77322528429854,233.0,4,1.616944843169007
USD,SOXX,PULLBACK_RECLAIM,RSI15_R20_H10,0.2276801488088459,0.14246814586602818,0.8712134018712068,0.693793673068662,0.4959215209014502,-0.4591051995383977,0.2032184985548004,180.0,4,1.6118174139728367
USD,SOXX,MA_REGIME,MA30_EXIT100,0.3714901027862826,0.21945603358449528,0.8281987417182723,0.6676426316897328,0.503679385747666,-0.7375527236137321,0.728755997079683,466.0,4,1.608516802180619
USD,SMH,MA_REGIME,MA100_EXIT150,0.36826137615414856,0.2201023481260045,0.8330049160720373,0.6624829940483453,0.4957474426716806,-0.7428406976131142,0.7736232150585878,218.0,4,1.6044242813188065
USD,SOXX,MA_REGIME,MA90_EXIT150,0.354368957581099,0.23912619277564318,0.8258862096476443,0.7043392441862572,0.47843577979299334,-0.7406823915519556,0.7234368481435127,259.0,4,1.5999698968750236
USD,SMH,BREAKOUT_RSI,B40_RSI90,0.34332160957053093,0.08885063974065877,0.8500207489858445,0.4163567883281458,0.5816292711585389,-0.7549653158094216,0.38589034904742037,601.0,4,1.5801645370967492
USD,SMH,BREAKOUT_RSI,B126_RSI92,0.3112867241923457,0.1171327059514371,0.8421821388112868,0.5021128848819032,0.5519963773026143,-0.6105334468114381,0.33243811709080795,460.0,4,1.5782730903100954
USD,SMH,PULLBACK_RECLAIM,RSI15_R10_H10,0.2732028524120793,0.07047457781424571,0.7977568082683859,0.3799241101058591,0.6480756873922785,-0.7248952904918544,0.2707522476746417,249.0,4,1.576050812094252
USD,SOXX,MA_REGIME,MA50_EXIT100,0.3339655446061236,0.19838534837951793,0.8020983744119569,0.63204184503962,0.5103169646141584,-0.6544276748836462,0.7089743255458212,345.0,4,1.5696184744757793
USD,SMH,MA_REGIME,MA50_EXIT150,0.35786973947289913,0.19444343795827623,0.8177312192291804,0.6155438985172385,0.48975022074267305,-0.7307188936642313,0.7710502608657205,311.0,4,1.558589133580301
