product,signal,family,strategy,roll_years,start,end,total_return,end_value,cagr,ann_vol,sharpe,max_drawdown,calmar,exposure,trades
USD,SMH,MA_REGIME,MA63_EXIT250,5,2013-11-01,2018-11-01,3.000866244555568,40008.66244555568,0.31956505665006496,0.37601471424783,0.9272348986076758,-0.3074959047507172,1.0392497971936636,0.8738095238095238,22.0
USD,SMH,MA_REGIME,MA63_EXIT250,5,2014-02-01,2019-02-01,2.665419192552145,36654.191925521445,0.29692345464103687,0.3717965058071858,0.8869465287089591,-0.30749590475071675,0.9656175905228694,0.8300238284352661,28.0
USD,SMH,MA_REGIME,MA63_EXIT250,5,2014-05-01,2019-05-01,2.831865492286756,38318.65492286756,0.3085030206464814,0.3734512956081397,0.9084256401123184,-0.3074959047507153,1.003275217263731,0.8276409849086577,31.5
USD,SMH,MA_REGIME,MA63_EXIT250,5,2014-08-01,2019-08-01,1.4614479724329685,24614.479724329685,0.19756825478577666,0.3786990125315982,0.6669160700898392,-0.316836866250078,0.6235646032107793,0.8061953931691819,32.5
USD,SMH,MA_REGIME,MA63_EXIT250,5,2014-11-01,2019-11-01,2.417257857830001,34172.57857830001,0.27885212129939085,0.385819100517795,0.8316644480088425,-0.344326238418435,0.8098485975980775,0.8141382049245433,31.5
USD,SMH,MA_REGIME,MA63_EXIT250,5,2015-02-01,2020-02-01,2.6730086183607984,36730.086183607986,0.29746050511392275,0.3859984784801493,0.8692341332809298,-0.3443262384184351,0.8638914840769125,0.8141382049245433,31.5
USD,SMH,MA_REGIME,MA63_EXIT250,5,2015-05-01,2020-05-01,1.4751120579457533,24751.120579457533,0.19872337242743132,0.40978886114019647,0.6485684749023753,-0.4241556142373485,0.46851524713340215,0.792063492063492,32.5
USD,SMH,MA_REGIME,MA63_EXIT250,5,2015-08-01,2020-08-01,3.1868375296570894,41868.37529657089,0.3319134733391895,0.429994215519307,0.8828740806847113,-0.4241556142373485,0.7825275964718406,0.8054011119936457,31.5
USD,SMH,MA_REGIME,MA63_EXIT250,5,2015-11-01,2020-11-01,3.3554718307616964,43554.71830761697,0.3424822633380902,0.4485851720749791,0.8825768587447526,-0.4241556142373485,0.8074448429826615,0.846703733121525,24.5
USD,SMH,MA_REGIME,MA63_EXIT250,5,2016-02-01,2021-02-01,6.940232916525346,79402.32916525347,0.5134450191777598,0.46146114629283624,1.130609836698918,-0.4241556142373486,1.2105109585805145,0.8674603174603175,15.5
USD,SMH,MA_REGIME,MA63_EXIT250,5,2016-05-01,2021-05-01,7.424859352286621,84248.59352286621,0.532002814886815,0.48012991270441296,1.1304257005739442,-0.4241556142373485,1.2542632869386412,0.8856235107227959,13.5
USD,SMH,MA_REGIME,MA63_EXIT250,5,2016-08-01,2021-08-01,6.730088399100157,77300.88399100157,0.5058370752902484,0.48887099459166283,1.0839406791209234,-0.4241556142373486,1.1925742777206116,0.8951548848292296,12.5
USD,SMH,MA_REGIME,MA63_EXIT250,5,2016-11-01,2021-11-01,7.099339099045361,80993.39099045361,0.5199672458072255,0.48867330005383897,1.1032788919162566,-0.4241556142373484,1.2258879249827943,0.8951548848292296,12.5
USD,SMH,MA_REGIME,MA63_EXIT250,5,2017-02-01,2022-02-01,4.364614525190114,53646.14525190114,0.39928991547314285,0.5134033872026659,0.9137098043236751,-0.4241556142373485,0.941375999917117,0.8928571428571429,13.0
USD,SMH,MA_REGIME,MA63_EXIT250,5,2017-05-01,2022-05-01,3.3455244196912215,43455.244196912216,0.34155486632484355,0.5113902669479697,0.8327535592900973,-0.4771480762955089,0.7158257222299073,0.8476190476190476,14.0
USD,SMH,MA_REGIME,MA63_EXIT250,5,2017-08-01,2022-08-01,2.769265435071316,37692.654350713165,0.30419606750311967,0.5014427634317213,0.7824681580586237,-0.48192897371404875,0.6312051860231453,0.8014297061159651,18.5
USD,SMH,MA_REGIME,MA63_EXIT250,5,2017-11-01,2022-11-01,1.6028880374870123,26028.88037487012,0.2110361164086847,0.4987507521849548,0.6352454923006526,-0.5217010090316064,0.40451544611810286,0.7569499602859412,28.0
USD,SMH,MA_REGIME,MA63_EXIT250,5,2018-02-01,2023-02-01,2.336766391950677,33367.66391950677,0.27276520524456305,0.5125989320371193,0.7281239913546337,-0.5217010090316067,0.5228381784249873,0.7331215250198571,49.5
USD,SMH,MA_REGIME,MA63_EXIT250,5,2018-05-01,2023-05-01,3.156976738362589,41569.76738362589,0.33000665949959895,0.5045890486569645,0.818667623702378,-0.5217010090316063,0.6325589826099149,0.7331215250198571,49.5
USD,SMH,MA_REGIME,MA63_EXIT250,5,2018-08-01,2023-08-01,5.571500037273,65715.00037273,0.45811874009723064,0.5177676205654574,0.9874890652550395,-0.5217010090316064,0.8781250796267412,0.7329093799682035,49.5
USD,SMH,MA_REGIME,MA63_EXIT250,5,2018-11-01,2023-11-01,4.561491103007026,55614.91103007026,0.4101820883352485,0.538387670760477,0.9075950212738024,-0.5217010090316061,0.7862397833897969,0.7472178060413355,48.5
USD,SMH,MA_REGIME,MA63_EXIT250,5,2019-02-01,2024-02-01,9.339963593414275,103399.63593414275,0.5961178870843695,0.5481364434051121,1.1274950798903467,-0.5217010090316063,1.1426427719411498,0.7911040508339953,42.5
USD,SMH,MA_REGIME,MA63_EXIT250,5,2019-05-01,2024-05-01,9.123936753884813,101239.36753884814,0.5888023908193358,0.5717790748372145,1.096028444974885,-0.5217010090316068,1.128620379539392,0.7944444444444444,39.5
USD,SMH,MA_REGIME,MA63_EXIT250,5,2019-08-01,2024-08-01,13.058477383839794,140584.77383839793,0.6973445665023223,0.5929903822041688,1.19078961690384,-0.5217010090316065,1.3366747513039114,0.8157267672756155,38.5
USD,SMH,MA_REGIME,MA63_EXIT250,5,2019-11-01,2024-11-01,15.859290944956545,168592.90944956546,0.7602029810213102,0.6200530516750042,1.224516974375523,-0.5482123827747793,1.3866942902193116,0.8157267672756155,38.5
USD,SMH,MA_REGIME,MA63_EXIT250,5,2020-02-01,2025-02-01,11.2166061930502,122166.06193050201,0.6516154838250678,0.6402494691373973,1.1076232752466062,-0.5482123827747791,1.1886186892147774,0.8122513922036595,39.0
USD,SMH,MA_REGIME,MA63_EXIT250,5,2020-05-01,2025-05-01,14.168995804791226,151689.95804791225,0.7248648370591733,0.6207675557872256,1.1925613302777358,-0.5482123827747793,1.3222336084242876,0.7947494033412887,39.0
USD,SMH,MA_REGIME,MA63_EXIT250,5,2020-08-01,2025-08-01,16.828918402124987,178289.18402124988,0.7824686259359273,0.6147595538990438,1.2516616690937628,-0.5482123827747791,1.4273092883737124,0.7882165605095541,42.5
USD,SMH,MA_REGIME,MA63_EXIT250,5,2020-11-01,2025-11-01,22.835934098659504,238359.34098659502,0.889398878138578,0.6121564226567522,1.349397648446587,-0.5482123827747791,1.6223618912744766,0.7882165605095541,42.5
USD,SMH,MA_REGIME,MA63_EXIT250,5,2021-02-01,2026-02-01,13.34496863383668,143449.6863383668,0.706383613606935,0.6182248382260168,1.1773153877418638,-0.5482123827747792,1.288521813446773,0.7882165605095541,42.5
USD,SMH,MA_REGIME,MA63_EXIT250,5,2021-05-01,2026-05-01,17.424611624467214,184246.11624467216,0.7942611536640216,0.6217524806821745,1.2549803446020906,-0.5482123827747792,1.4488201628060013,0.7882165605095541,42.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2007-02-01,2010-02-01,-0.33075578953977725,6692.442104602227,-0.12529513716121765,0.29907141354408534,-0.29701898500018586,-0.44036854426319216,-0.28452335843119014,0.30952380952380953,25.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2007-05-01,2010-05-01,-0.22206149707634393,7779.3850292365605,-0.08019356658399335,0.3109514200426937,-0.11250546476618097,-0.4548302178752148,-0.17631538853910295,0.34081902245706736,23.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2007-08-01,2010-08-01,-0.4424681383327065,5575.318616672936,-0.17695566417797992,0.3390066496099431,-0.40363785471352137,-0.48697791229868026,-0.363375134085028,0.33201058201058203,22.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2007-11-01,2010-11-01,-0.4267313700981865,5732.686299018135,-0.16928371220086946,0.35515560537432705,-0.3432925060067098,-0.5648556039304962,-0.2996937819558206,0.3783068783068783,24.0
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2008-02-01,2011-02-01,-0.29777412351217836,7022.258764878216,-0.1110175012174196,0.3619479195715498,-0.1429229388531863,-0.5648556039304962,-0.19654138233721052,0.42932628797886396,32.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2008-05-01,2011-05-01,-0.31406664442893084,6859.333555710691,-0.11808382610696222,0.38141297824178755,-0.13762291133819185,-0.5648556039304962,-0.20905134920373755,0.49074074074074076,37.0
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2008-08-01,2011-08-01,-0.19605739916977638,8039.426008302236,-0.07015973729346303,0.35590976255442985,-0.025803861630160237,-0.46265114691316145,-0.15164717036059105,0.46164021164021163,35.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2008-11-01,2011-11-01,-0.24772668025372835,7522.733197462717,-0.09052265259969716,0.3883223502157103,-0.049572179747130546,-0.4750739833060422,-0.19054432736928587,0.5026455026455027,36.0
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2009-02-01,2012-02-01,-0.21813243116142766,7818.675688385723,-0.07864968157207597,0.38835745400341765,-0.01614017979226221,-0.4750739833060422,-0.16555249147670104,0.5085865257595773,40.0
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2009-05-01,2012-05-01,-0.26071862580406713,7392.813741959329,-0.09566843647777612,0.39598961748620115,-0.05531690878498772,-0.4750739833060422,-0.20137586952671874,0.5548216644649934,43.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2009-08-01,2012-08-01,-0.4280730180195239,5719.269819804761,-0.1697280231254369,0.3912351963604712,-0.2790482724000326,-0.5209122670755171,-0.32582842419572217,0.570673712021136,39.0
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2009-11-01,2012-11-01,-0.3474968413507893,6525.031586492107,-0.13265035290473626,0.38405391202352784,-0.1778907019924031,-0.48465588590191855,-0.27370007620537007,0.578042328042328,39.0
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2010-02-01,2013-02-01,-0.20485851261766896,7951.414873823311,-0.07347179945053595,0.3702770024864644,-0.02080467841203631,-0.48470687209778085,-0.15157985925092132,0.5614266842800528,36.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2010-05-01,2013-05-01,-0.245167839257468,7548.3216074253205,-0.08960568721512718,0.3626021280178763,-0.07739781463967768,-0.4847068720977803,-0.18486572477778065,0.5470198675496689,37.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2010-08-01,2013-08-01,-0.0386332698793872,9613.667301206127,-0.013047246931843337,0.3309785931016037,0.1258190202439036,-0.4847068720977812,-0.026917808850895106,0.5357142857142857,41.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2010-11-01,2013-11-01,-0.022720677044588133,9772.79322955412,-0.0076216100534748366,0.31099923144392283,0.13077749337876796,-0.48470687209778074,-0.015724163390729306,0.4821664464993395,42.0
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2011-02-01,2014-02-01,-0.2449071487442156,7550.928512557844,-0.08950075520314615,0.30707828800684683,-0.15186361385720146,-0.48470687209778085,-0.18464923927278462,0.4688741721854305,39.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2011-05-01,2014-05-01,-0.1136490499919166,8863.509500080834,-0.03946740696335871,0.2910180675119606,0.007044470234254183,-0.42361780210681543,-0.09316748910709607,0.4384105960264901,39.0
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2011-08-01,2014-08-01,0.028649478086891778,10286.494780868918,0.009460051257732527,0.28838286991864936,0.1768019853084668,-0.34636595681009574,0.027312300968767692,0.4523809523809524,49.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2011-11-01,2014-11-01,0.08107622793315117,10810.762279331511,0.026361580416361052,0.26981722737345465,0.23163072736728224,-0.34636595681009563,0.07610903986968469,0.46622516556291393,54.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2012-02-01,2015-02-01,0.20266687117409332,12026.668711740933,0.0636187345478092,0.2740717198178887,0.36231063877351943,-0.34636595681009585,0.18367490596857308,0.48408488063660476,54.0
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2012-05-01,2015-05-01,0.2698504028763584,12698.504028763584,0.08300383350721097,0.2715817502035899,0.42962254180091475,-0.3160043861342827,0.26266671334093245,0.4794701986754967,53.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2012-08-01,2015-08-01,0.6730842769725065,16730.842769725066,0.18769127966939636,0.22927921456844733,0.865344662925091,-0.31600438613428306,0.5939515016403561,0.41909814323607425,54.0
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2012-11-01,2015-11-01,0.7870087974481283,17870.087974481285,0.21381791876144907,0.22256925106755143,0.9824236574653495,-0.31600438613428283,0.6766295916873424,0.3841059602649007,52.0
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2013-02-01,2016-02-01,0.2858799888567287,12858.799888567288,0.08754780963166708,0.24410349835219136,0.4667975042538331,-0.3275436798191893,0.267285907271956,0.39867549668874175,52.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2013-05-01,2016-05-01,0.18345998025813848,11834.599802581384,0.05775363260481026,0.24760024598755978,0.3515557067418157,-0.3612694665896107,0.15986303284915118,0.3955026455026455,53.0
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2013-08-01,2016-08-01,0.30024680204060794,13002.468020406079,0.09146194484233017,0.24914595807216347,0.47668264631866775,-0.36126946658961034,0.25316821182186366,0.3888888888888889,54.0
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2013-11-01,2016-11-01,0.14525572040580115,11452.557204058012,0.046246833426148326,0.25714386650869975,0.305267518671393,-0.36126946658961046,0.1280120179065205,0.4126984126984127,55.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2014-02-01,2017-02-01,0.5468469984929734,15468.469984929734,0.1565092738405478,0.2750338687320924,0.6671729024658227,-0.3612694665896107,0.43322031977403946,0.4417989417989418,55.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2014-05-01,2017-05-01,0.32398277712279056,13239.827771227905,0.09806347353729516,0.27267405516846893,0.4804099177741251,-0.36126946658961057,0.27144135501684075,0.4642857142857143,55.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2014-08-01,2017-08-01,0.48379186876022695,14837.918687602269,0.14057626266027157,0.2739836204653314,0.6181270948771723,-0.3612694665896108,0.38911747507286903,0.4603174603174603,54.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2014-11-01,2017-11-01,0.939083482037071,19390.83482037071,0.2469972688280615,0.2597143313305745,0.9806210087630617,-0.36126946658961057,0.6836926219082935,0.458994708994709,59.0
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2015-02-01,2018-02-01,0.6922325141183214,16922.325141183213,0.1913866962733901,0.27045051744400433,0.7836146065696419,-0.3612694665896108,0.5297616155610476,0.4900924702774108,61.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2015-05-01,2018-05-01,0.4587202685944911,14587.20268594491,0.13411563876739607,0.31957508267072415,0.5544106820557075,-0.36126946658961034,0.37123435875566757,0.5132275132275133,62.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2015-08-01,2018-08-01,0.1771239281925696,11771.239281925697,0.05586257352293078,0.33579239915038345,0.3304889262120912,-0.36126946658961057,0.15462854929389508,0.5476190476190477,63.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2015-11-01,2018-11-01,-0.007417887478457952,9925.82112521542,-0.0024754979688518253,0.368631350468674,0.17799967004787168,-0.504907204950573,-0.00490287709222561,0.6103038309114928,64.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2016-02-01,2019-02-01,0.2496138485116306,12496.138485116306,0.07700072608073749,0.3482232306081144,0.3872977047548205,-0.5049072049505728,0.1525047084409805,0.560105680317041,64.0
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2016-05-01,2019-05-01,0.4834555245900187,14834.555245900186,0.14068867024282583,0.35575185003185467,0.5481275017590458,-0.5049072049505732,0.27864262752320645,0.5814569536423841,66.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2016-08-01,2019-08-01,0.26932126760538466,12693.212676053847,0.08273917952519083,0.36944736001255263,0.40005714300433126,-0.5049072049505723,0.16387007100302828,0.5978835978835979,64.0
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2016-11-01,2019-11-01,0.5263538671590904,15263.538671590904,0.15137928196357464,0.364036746788482,0.5694229269179172,-0.5049072049505732,0.29981604635329695,0.5714285714285714,63.0
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2017-02-01,2020-02-01,0.2504119243964056,12504.119243964056,0.07744195963179612,0.36415437226886527,0.3873284023319927,-0.5049072049505727,0.15337859882466365,0.5788079470198676,64.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2017-05-01,2020-05-01,-0.23478377967700925,7652.162203229907,-0.08522863192402141,0.47992629986964225,0.055320452417156815,-0.6121712726422442,-0.13922350775487863,0.5944517833553501,60.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2017-08-01,2020-08-01,-0.07675266958419646,9232.473304158035,-0.026268199661935165,0.5045245047424356,0.20020206248402503,-0.6121712726422448,-0.04290988622931739,0.6256613756613757,55.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2017-11-01,2020-11-01,-0.21025646490248973,7897.435350975103,-0.07576282446985583,0.5058088085237052,0.0978570709508755,-0.6121712726422446,-0.12376082945357669,0.614569536423841,48.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2018-02-01,2021-02-01,0.08017275722306261,10801.727572230626,0.026075207015457735,0.5161721553299863,0.3082369313481432,-0.6105334468114381,0.042708891956104424,0.6211920529801325,51.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2018-05-01,2021-05-01,0.3953707960111099,13953.7079601111,0.11745457120680847,0.49243936738746186,0.47198172338101063,-0.610533446811438,0.19238024029678438,0.5965608465608465,51.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2018-08-01,2021-08-01,0.48258758520726586,14825.875852072659,0.14046586764829216,0.5027293583134134,0.5136085120851663,-0.6105334468114378,0.23007071665260428,0.6039735099337749,51.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2018-11-01,2021-11-01,0.9558656734637134,19558.656734637134,0.25095484851051086,0.4878800067804518,0.7039944670788891,-0.610533446811438,0.4110419336092782,0.5854304635761589,54.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2019-02-01,2022-02-01,0.9514647863441204,19514.647863441205,0.2492778803094544,0.5058301057854144,0.6945633420970919,-0.610533446811438,0.4082952074310245,0.607661822985469,59.0
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2019-05-01,2022-05-01,0.6087707844579673,16087.707844579672,0.1714950657686003,0.49407536898930665,0.5688426038006326,-0.6105334468114381,0.28089380960903554,0.5495376486129459,53.0
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2019-08-01,2022-08-01,0.6637779594707975,16637.779594707976,0.18494571715019448,0.47848654481567826,0.5954661084984653,-0.6105334468114378,0.30292479161639546,0.49867724867724866,48.0
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2019-11-01,2022-11-01,0.5037855164272476,15037.855164272476,0.14567639685529588,0.47769745496719107,0.5250463116618438,-0.610533446811438,0.23860510446414207,0.4894179894179894,43.0
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2020-02-01,2023-02-01,0.6434616822869588,16434.616822869586,0.1801028547438146,0.4975719639666008,0.5820475268197213,-0.6105334468114378,0.2949926096341107,0.4656084656084656,39.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2020-05-01,2023-05-01,1.4249646515863215,24249.646515863216,0.34401769109667657,0.3946781740427896,0.9464722237035096,-0.28493097564498193,1.2073720321840875,0.4357615894039735,39.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2020-08-01,2023-08-01,2.144430435263123,31444.304352631232,0.4665174795617595,0.39753108500356876,1.1594985790526517,-0.28493097564498204,1.6372999759177829,0.4244031830238727,39.5
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2020-11-01,2023-11-01,1.374292749440119,23742.92749440119,0.334577773069326,0.4296992492995633,0.8838491702505301,-0.28493097564498193,1.1742414888797592,0.43443708609271525,39.0
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2021-02-01,2024-02-01,1.2555171146074153,22555.171146074154,0.3114408547851599,0.4214796528512015,0.8516392800833433,-0.28493097564498204,1.0930396531306186,0.4074074074074074,40.0
USD,SMH,BREAKOUT_RSI,B20_RSI92,3,2021-05-01,2024-05-01,1.8493714308983713,28493.71430898371,0.4183512444650552,0.4177805120508641,1.0431357728122648,-0.28493097564498193,1.4682547010484117,0.38543046357615895,40.0
