product,signal,strategy,window,cagr,sharpe,maxdd,calmar,exposure,trades,end_value
SOXL,SOXX,PB_RSI10_R10_H30_TS16,5Y,0.2308591503093167,0.6470363980727583,-0.5836220367326552,0.3955627714158236,0.34820717131474105,13.5,28135.32554012232
SOXL,SOXX,PB_RSI10_R10_H30_TS16,10Y,0.26246233766231075,0.6972653540152338,-0.6607202670824946,0.3972366987034482,0.3680859530441703,29.5,102181.59702210677
SOXL,SOXX,PB_RSI10_R10_H40,MAX,0.23483565961353792,0.6586964013377953,-0.8192029468158212,0.2866635923690534,0.42162818955042525,42.5,313270.4709837498
SOXL,SOXX,PB_RSI10_R10_H40,3Y,0.5901466687870449,0.9964464535728268,-0.5832052419746299,1.011902202368608,0.44148936170212766,8.0,39912.97827098125
SOXL,SOXX,PB_RSI10_R10_H40,5Y,0.5576633362708896,0.9856440167113342,-0.5832052419746296,0.9562042590405058,0.4302788844621514,13.0,90896.89918956907
SOXL,SOXX,PB_RSI10_R10_H40,10Y,0.3181424875909378,0.7558721976294387,-0.8192029468158213,0.38835613180779327,0.43215280541185835,26.0,157141.64699115284
SOXL,SOXX,PB_RSI10_R10_H40_TS8,MAX,0.12297233220504977,0.4855270823940991,-0.7811539153340121,0.15742394653743527,0.37739975698663425,75.0,66449.95759354276
SOXL,SOXX,PB_RSI10_R10_H40_TS8,3Y,0.08525770909966846,0.45523196330780863,-0.7811539153340122,0.10914329100330152,0.36569148936170215,22.5,12765.405783489505
SOXL,SOXX,PB_RSI10_R10_H40_TS8,5Y,0.2307380259231553,0.6499827161974913,-0.7811539153340121,0.29538100161028374,0.3697211155378486,31.5,28121.53969772023
SOXL,SOXX,PB_RSI10_R10_H40_TS8,10Y,0.23514580974166321,0.6671612326126429,-0.7811539153340123,0.3010236588792077,0.38121766812574615,49.5,82155.10688376083
SOXL,SOXX,PB_RSI10_R10_H40_TS12,MAX,0.2587288421123226,0.7072700357326157,-0.6847848003989814,0.377825036364092,0.4060753341433779,56.0,428379.9236794037
SOXL,SOXX,PB_RSI10_R10_H40_TS12,3Y,0.5659851098821385,0.9991874255174853,-0.5859978219109853,0.9658484873483254,0.42154255319148937,13.5,38130.36984126834
SOXL,SOXX,PB_RSI10_R10_H40_TS12,5Y,0.6074211392533551,1.058760552126737,-0.5859978219109853,1.0365586979018226,0.4087649402390438,18.5,106306.17760792782
SOXL,SOXX,PB_RSI10_R10_H40_TS12,10Y,0.4127217320533585,0.8937569021025821,-0.6145214227965785,0.6716148806906271,0.41146040588937527,35.5,313615.8622136478
SOXL,SOXX,PB_RSI10_R10_H40_TS16,MAX,0.2744263645135321,0.7200654513429204,-0.6707782332424881,0.4091163829019572,0.41506682867557715,46.0,524472.7841219987
SOXL,SOXX,PB_RSI10_R10_H40_TS16,3Y,0.5041422758759764,0.9249181667578195,-0.5836220367326552,0.8638163814004733,0.4375,8.5,33810.58177734322
SOXL,SOXX,PB_RSI10_R10_H40_TS16,5Y,0.4999767851957253,0.9343091534949964,-0.5836220367326552,0.8566790726319917,0.4239043824701195,15.5,75323.23211995346
SOXL,SOXX,PB_RSI10_R10_H40_TS16,10Y,0.3811040547972111,0.8384317258390933,-0.5836220367326552,0.6529980549240068,0.4218066056506168,28.5,250246.96865335095
SOXL,SOXX,PB_RSI10_R10_H50,MAX,0.25116669047271367,0.6749787844309496,-0.7590650801860573,0.33088953375532604,0.5018226002430134,40.5,388235.2813326921
SOXL,SOXX,PB_RSI10_R10_H50,3Y,0.50866177374594,0.9154142293593831,-0.5832052419746296,0.8721831306311675,0.5664893617021277,8.5,34114.64586306628
SOXL,SOXX,PB_RSI10_R10_H50,5Y,0.47672049146251005,0.8951980182974318,-0.5832052419746298,0.8174146203631827,0.5338645418326693,13.0,69683.8943122722
SOXL,SOXX,PB_RSI10_R10_H50,10Y,0.3846653170046892,0.8204858119602111,-0.7590650801860575,0.5067619721228678,0.5196975726223637,26.0,256756.7659666533
SOXL,SOXX,PB_RSI10_R10_H50_TS8,MAX,0.11625326026812943,0.47646510811097065,-0.8353923645018784,0.13916007041487394,0.4371810449574727,86.0,60246.97202317057
SOXL,SOXX,PB_RSI10_R10_H50_TS8,3Y,0.041487275454131334,0.4225635912670621,-0.8040972142237995,0.05159485037412955,0.4640957446808511,28.0,11289.681320059275
SOXL,SOXX,PB_RSI10_R10_H50_TS8,5Y,0.20866032298938153,0.6213586923759773,-0.8040972142237998,0.25949638836990957,0.44940239043824703,36.5,25697.348070176948
SOXL,SOXX,PB_RSI10_R10_H50_TS8,10Y,0.22773870180062827,0.6494507878914648,-0.8040972142237995,0.28322284640727924,0.45443692797453245,55.5,77372.08447913897
SOXL,SOXX,PB_RSI10_R10_H50_TS12,MAX,0.25367807529589026,0.6879791168318907,-0.7446312643825127,0.34067610027931533,0.47776427703523694,55.0,401158.0795229676
SOXL,SOXX,PB_RSI10_R10_H50_TS12,3Y,0.4302136008229265,0.8558242657577442,-0.5753194322123372,0.7477821480296263,0.5372340425531915,15.0,29089.484835988213
SOXL,SOXX,PB_RSI10_R10_H50_TS12,5Y,0.5324304453728479,0.9606315936658231,-0.5753194322123372,0.925451871711401,0.49880478087649405,19.5,83796.45930119054
SOXL,SOXX,PB_RSI10_R10_H50_TS12,10Y,0.4180570893108191,0.8778408163388081,-0.5870481563863881,0.7121342342410133,0.4898527656187823,36.5,325629.27293120546
SOXL,SOXX,PB_RSI10_R10_H50_TS16,MAX,0.19725521785981792,0.6038521948143619,-0.7644366438041484,0.2580399820686192,0.4930741190765492,50.0,189121.01785278996
SOXL,SOXX,PB_RSI10_R10_H50_TS16,3Y,0.4270645585292274,0.849077084930184,-0.583622036732655,0.7317485147067138,0.5625,9.0,28898.77111969147
SOXL,SOXX,PB_RSI10_R10_H50_TS16,5Y,0.42401450528418594,0.8490711671079978,-0.583622036732655,0.7265224384911602,0.5203187250996016,16.5,58146.84359585788
SOXL,SOXX,PB_RSI10_R10_H50_TS16,10Y,0.29096230413674906,0.7225852130440751,-0.725999574082644,0.40077475872406976,0.5061679267807402,34.5,127659.95266658546
SOXL,SOXX,PB_RSI10_R10_H60,MAX,0.290986634195441,0.7244852287583269,-0.8357723625150941,0.348164939696945,0.5513973268529769,36.0,647562.4911356437
SOXL,SOXX,PB_RSI10_R10_H60,3Y,1.8390069527338269,1.6920959550036698,-0.4419940658203493,4.160705074898677,0.5651595744680851,7.5,225064.1123502266
SOXL,SOXX,PB_RSI10_R10_H60,5Y,0.8406679173942857,1.1882449699544302,-0.6473503215035459,1.2986290258445186,0.5211155378486055,10.5,208746.7699640498
SOXL,SOXX,PB_RSI10_R10_H60,10Y,0.5476941194568388,0.97354345549905,-0.7718581228099279,0.709578746755911,0.5650616792678074,21.5,779080.426366364
SOXL,SOXX,PB_RSI10_R10_H60_TS8,MAX,0.19681757168503178,0.6080338150087011,-0.8134236129306911,0.24196195998775596,0.47314702308626977,75.0,187995.30110841096
SOXL,SOXX,PB_RSI10_R10_H60_TS8,3Y,0.6790505252556942,1.0707017022041119,-0.7493397836212211,0.906198416390158,0.5013297872340425,24.5,46948.19006276996
SOXL,SOXX,PB_RSI10_R10_H60_TS8,5Y,0.4122610087949261,0.8513026179891041,-0.749339783621221,0.5501656495570737,0.45258964143426295,29.5,55795.649922526194
SOXL,SOXX,PB_RSI10_R10_H60_TS8,10Y,0.3362689920282178,0.7842865105635013,-0.749339783621221,0.4487536887514253,0.4950258654994031,48.5,180070.20342022114
SOXL,SOXX,PB_RSI10_R10_H60_TS12,MAX,0.2733721382989369,0.7130058819166322,-0.7865132281832901,0.34757474954411055,0.5188335358444714,57.0,517432.99105974747
SOXL,SOXX,PB_RSI10_R10_H60_TS12,3Y,1.2385346263063761,1.4219671457358298,-0.5760363797629935,2.1500979275231944,0.5531914893617021,13.5,110748.14699754944
SOXL,SOXX,PB_RSI10_R10_H60_TS12,5Y,0.7401257048010967,1.1373441735043972,-0.5760363797629939,1.2848593088957614,0.48844621513944225,16.5,157808.24384569895
SOXL,SOXX,PB_RSI10_R10_H60_TS12,10Y,0.4934754816528639,0.9482203173521315,-0.6063528682158666,0.8138420835789344,0.5292479108635098,35.5,545936.5060139531
SOXL,SOXX,PB_RSI10_R10_H60_TS16,MAX,0.22835650088706272,0.6472077847253802,-0.8583854401545117,0.266030258907884,0.5382746051032807,50.0,287482.3625805125
SOXL,SOXX,PB_RSI10_R10_H60_TS16,3Y,1.8390069527338269,1.6920959550036698,-0.4419940658203493,4.160705074898677,0.5651595744680851,7.5,225064.1123502266
SOXL,SOXX,PB_RSI10_R10_H60_TS16,5Y,0.8180878083711414,1.1793882783454717,-0.647587213087691,1.2632859201627915,0.502788844621514,14.5,196301.3039272118
SOXL,SOXX,PB_RSI10_R10_H60_TS16,10Y,0.44076435044758444,0.8838036358627404,-0.8269108995745204,0.5330252034099149,0.5459610027855153,32.5,381526.0356877208
SOXL,SOXX,PB_RSI10_R15_H20,MAX,0.057249212489205004,0.34234714167762975,-0.8018648016950243,0.07139509349729355,0.2624544349939247,54.0,24819.96168472695
SOXL,SOXX,PB_RSI10_R15_H20,3Y,0.5120120366612362,1.0234881473907722,-0.6051788618200518,0.8460507611276772,0.24468085106382978,9.5,34341.21543859444
SOXL,SOXX,PB_RSI10_R15_H20,5Y,0.33834875672820974,0.8454539531312536,-0.6051788618200517,0.5590888546745323,0.21752988047808766,13.5,42690.8894686511
SOXL,SOXX,PB_RSI10_R15_H20,10Y,0.168675314609245,0.5661974552741457,-0.6051788618200519,0.27871977236937945,0.2634301631516116,33.5,47321.48034088916
SOXL,SOXX,PB_RSI10_R15_H20_TS8,MAX,0.06557071470768627,0.3583679667948154,-0.7724635651283128,0.0848851876875182,0.24228432563791008,71.0,28209.86823367767
SOXL,SOXX,PB_RSI10_R15_H20_TS8,3Y,0.5362276599941138,1.1196777024308615,-0.6234165639578513,0.8601434273574543,0.22340425531914893,13.5,36008.67397862375
SOXL,SOXX,PB_RSI10_R15_H20_TS8,5Y,0.2836692615502574,0.7991110773131765,-0.623416563957851,0.4550236197597024,0.2,21.5,34682.77679862252
SOXL,SOXX,PB_RSI10_R15_H20_TS8,10Y,0.17554188831764117,0.5978629945466679,-0.7432512919488025,0.23618107391023957,0.24233983286908078,46.5,50168.37473913187
SOXL,SOXX,PB_RSI10_R15_H20_TS12,MAX,0.02518176090882962,0.26418926991814434,-0.8068940142338551,0.031208263371168606,0.25905224787363307,59.0,15009.677669763701
SOXL,SOXX,PB_RSI10_R15_H20_TS12,3Y,0.40812835924628676,0.9234354477759963,-0.6051788618200518,0.6743929522238379,0.24069148936170212,10.5,27769.453608736527
SOXL,SOXX,PB_RSI10_R15_H20_TS12,5Y,0.28246679589243406,0.7748106398642909,-0.6051788618200517,0.46674927647493547,0.2151394422310757,14.5,34521.27886199033
SOXL,SOXX,PB_RSI10_R15_H20_TS12,10Y,0.11406300514969603,0.4666922207974802,-0.6771166192098584,0.1684540032155739,0.2594508555511341,37.5,29362.597995479413
SOXL,SOXX,PB_RSI10_R15_H20_TS16,MAX,0.06213888363305564,0.3533849032516097,-0.7917007981253716,0.07848783755200345,0.26196840826245443,56.0,26762.34338146348
SOXL,SOXX,PB_RSI10_R15_H20_TS16,3Y,0.5120120366612362,1.0234881473907722,-0.6051788618200518,0.8460507611276772,0.24468085106382978,9.5,34341.21543859444
SOXL,SOXX,PB_RSI10_R15_H20_TS16,5Y,0.33834875672820974,0.8454539531312536,-0.6051788618200517,0.5590888546745323,0.21752988047808766,13.5,42690.8894686511
SOXL,SOXX,PB_RSI10_R15_H20_TS16,10Y,0.1716466091692137,0.5716275941518478,-0.6051788618200519,0.28362955152298813,0.26303223239156387,34.5,48535.03890170631
SOXL,SOXX,PB_RSI10_R15_H30,MAX,0.094541772701346,0.4308016017034379,-0.8053024328415908,0.11739908988942929,0.3278250303766707,42.5,43715.8791884235
SOXL,SOXX,PB_RSI10_R15_H30,3Y,0.44047817188335836,0.8850700592526739,-0.5832052419746296,0.755271283899948,0.33643617021276595,8.0,29716.93852395043
SOXL,SOXX,PB_RSI10_R15_H30,5Y,0.14327167228985727,0.5187715902348057,-0.5832052419746296,0.24566252491964025,0.2804780876494024,11.0,19480.20196126401
SOXL,SOXX,PB_RSI10_R15_H30,10Y,0.12213820221814498,0.487554071114301,-0.8053024328415908,0.1516674943935883,0.32670115399920413,26.0,31555.3718035489
SOXL,SOXX,PB_RSI10_R15_H30_TS8,MAX,0.12288162361984356,0.49053021407996855,-0.791373865415375,0.1552763225954469,0.2933171324422843,67.0,66362.36356815565
SOXL,SOXX,PB_RSI10_R15_H30_TS8,3Y,0.3449259291249396,0.8116948447495069,-0.5981238000216348,0.5766798263377302,0.28191489361702127,18.5,24213.20440811043
SOXL,SOXX,PB_RSI10_R15_H30_TS8,5Y,0.08204573946356586,0.4048515220825875,-0.6834196727721018,0.12005176721174873,0.24143426294820716,23.5,14809.7804447965
SOXL,SOXX,PB_RSI10_R15_H30_TS8,10Y,0.21574278541720804,0.657829536720676,-0.7335892657453547,0.294092069624281,0.291683247115002,42.5,70155.26932589545
SOXL,SOXX,PB_RSI10_R15_H30_TS12,MAX,0.12078948070999695,0.48116435354709175,-0.7995880883153192,0.15106463249658036,0.31883353584447144,53.0,64371.88552210804
SOXL,SOXX,PB_RSI10_R15_H30_TS12,3Y,0.4781582976828691,0.956774745159068,-0.44405247258860103,1.0768058443531423,0.32180851063829785,12.5,32097.32603394814
SOXL,SOXX,PB_RSI10_R15_H30_TS12,5Y,0.18754923449174443,0.591315836007551,-0.485913317372076,0.3859726164865189,0.2701195219123506,15.5,23538.399915507354
SOXL,SOXX,PB_RSI10_R15_H30_TS12,10Y,0.2145352275017809,0.6435202002741882,-0.5459790398152959,0.3929367463893081,0.3159570234779148,33.5,69463.46363064615
SOXL,SOXX,PB_RSI10_R15_H30_TS16,MAX,0.1383574845360005,0.5125695542814791,-0.7418391223651823,0.18650605011889868,0.32490886998784935,44.0,82984.10315889287
SOXL,SOXX,PB_RSI10_R15_H30_TS16,3Y,0.36256872295876663,0.8020874539086412,-0.5836220367326551,0.6212389185791689,0.3324468085106383,8.5,25173.44041115591
SOXL,SOXX,PB_RSI10_R15_H30_TS16,5Y,0.10580799324431345,0.45852431468104643,-0.583622036732655,0.18129540453384538,0.27808764940239045,11.5,16501.824468692703
SOXL,SOXX,PB_RSI10_R15_H30_TS16,10Y,0.19064091901846902,0.5964714840242306,-0.5836220367326552,0.3266513377146476,0.32232391563867885,26.5,56977.45113414739
SOXL,SOXX,PB_RSI10_R15_H40,MAX,0.214196549848217,0.6350335433811257,-0.8192029468158213,0.26146945720933074,0.3861482381530984,38.5,237895.2458794353
SOXL,SOXX,PB_RSI10_R15_H40,3Y,0.9333730921426513,1.2944693549414876,-0.5832052419746299,1.600419586391945,0.3896276595744681,7.0,71515.85196717292
SOXL,SOXX,PB_RSI10_R15_H40,5Y,0.5316885299852994,1.004242744802074,-0.5832052419746296,0.9116662398045261,0.3362549800796813,10.0,83594.61149906885
SOXL,SOXX,PB_RSI10_R15_H40,10Y,0.2633069142790936,0.6926393965504763,-0.8192029468158212,0.3214184168923553,0.3863907680063669,24.0,102865.33390687082
SOXL,SOXX,PB_RSI10_R15_H40_TS8,MAX,0.18885764861140242,0.6155578934980184,-0.8211955448192716,0.2299789006441409,0.3421628189550425,73.0,168586.52164911377
SOXL,SOXX,PB_RSI10_R15_H40_TS8,3Y,0.6816438235553521,1.164854237485366,-0.5889728559861818,1.157343359082315,0.3337765957446808,18.5,47164.90564406224
SOXL,SOXX,PB_RSI10_R15_H40_TS8,5Y,0.39949757279454756,0.9061225250169476,-0.6567032766524498,0.608338022662213,0.28764940239043824,25.5,53329.12709941171
SOXL,SOXX,PB_RSI10_R15_H40_TS8,10Y,0.32816998504239336,0.8238579854717883,-0.6567032766524499,0.4997233860553315,0.3386390768006367,44.5,169477.8329768353
SOXL,SOXX,PB_RSI10_R15_H40_TS12,MAX,0.27665033576549014,0.7544904333888196,-0.7054810765145505,0.3921442331696395,0.3727825030376671,48.0,539619.7314325264
SOXL,SOXX,PB_RSI10_R15_H40_TS12,3Y,1.093989026143614,1.4649731295349806,-0.3990518505242122,2.7414708757934627,0.37632978723404253,10.5,90746.18418937932
SOXL,SOXX,PB_RSI10_R15_H40_TS12,5Y,0.6733184323311774,1.1950989108015317,-0.441725915908721,1.5242900814321092,0.3187250996015936,13.5,129854.46637541121
SOXL,SOXX,PB_RSI10_R15_H40_TS12,10Y,0.40464310310738205,0.9071005185498169,-0.5783940555432848,0.6995976172806639,0.3672900915240748,31.5,296183.4965744071
SOXL,SOXX,PB_RSI10_R15_H40_TS16,MAX,0.2531255335728009,0.7035724956929248,-0.6778606781293184,0.3734182284645091,0.3795868772782503,42.0,398280.698285943
SOXL,SOXX,PB_RSI10_R15_H40_TS16,3Y,0.8288050152952746,1.2207916816498245,-0.5836220367326552,1.4201057587462764,0.38563829787234044,7.5,60581.61194827386
SOXL,SOXX,PB_RSI10_R15_H40_TS16,5Y,0.4749639306711937,0.9472356524555814,-0.583622036732655,0.8138211047174092,0.3298804780876494,12.5,69272.06958721291
SOXL,SOXX,PB_RSI10_R15_H40_TS16,10Y,0.32364923988829286,0.7809389407752402,-0.5836220367326551,0.5545528090409474,0.37604456824512533,26.5,163812.32144753056
SOXL,SOXX,PB_RSI10_R15_H50,MAX,0.28558787355811033,0.7465460220532331,-0.8355759560154781,0.34178565276095635,0.4374240583232078,36.0,604731.4956990182
SOXL,SOXX,PB_RSI10_R15_H50,3Y,1.2632762886453852,1.5296373457103123,-0.3644861920850143,3.4659098645655506,0.4441489361702128,6.5,114441.08469193027
SOXL,SOXX,PB_RSI10_R15_H50,5Y,0.6029659105844247,1.0704052349342612,-0.6041329311799252,0.9980682718400714,0.39282868525896414,9.5,104846.8711303285
SOXL,SOXX,PB_RSI10_R15_H50,10Y,0.4779547477389676,0.9666892276968805,-0.6041329311799251,0.7911416893058283,0.4504576203740549,22.5,491924.62164766336
SOXL,SOXX,PB_RSI10_R15_H50_TS8,MAX,0.19710732228041983,0.6227272582214871,-0.8329056019515859,0.23665025402467763,0.38663426488456865,76.0,188739.89375980437
SOXL,SOXX,PB_RSI10_R15_H50_TS8,3Y,0.5525390626467448,1.0022041777578838,-0.5726902938487548,0.9648130387079131,0.3962765957446808,21.5,37161.666963768585
SOXL,SOXX,PB_RSI10_R15_H50_TS8,5Y,0.307007790271709,0.7584458526643834,-0.69145446398526,0.4440029044027599,0.34103585657370517,28.5,37938.81607398155
SOXL,SOXX,PB_RSI10_R15_H50_TS8,10Y,0.3353263844494574,0.8165288266404526,-0.763273702422929,0.43932652649370785,0.4027059291683247,47.5,178807.5129276124
SOXL,SOXX,PB_RSI10_R15_H50_TS12,MAX,0.30259607794182886,0.7850463122737265,-0.7798181039093743,0.38803417928470496,0.42284325637910086,46.0,749498.1875006557
SOXL,SOXX,PB_RSI10_R15_H50_TS12,3Y,1.0715131199198908,1.4088885112236211,-0.37015066772993743,2.8948026123828816,0.4401595744680851,9.5,87870.40442229876
SOXL,SOXX,PB_RSI10_R15_H50_TS12,5Y,0.6287842975489066,1.1183426129650507,-0.44172591590872134,1.4234716028724907,0.37290836653386455,12.5,113530.93818833909
SOXL,SOXX,PB_RSI10_R15_H50_TS12,10Y,0.4885892559396323,0.9978503554671333,-0.5653614237542717,0.8642069221758442,0.4341424592120971,30.5,528383.8059287152
SOXL,SOXX,PB_RSI10_R15_H50_TS16,MAX,0.28651005778220395,0.7521784667817835,-0.8184852558814681,0.35004913738323457,0.431591737545565,41.0,611854.0735419416
SOXL,SOXX,PB_RSI10_R15_H50_TS16,3Y,1.2632762886453852,1.5296373457103123,-0.3644861920850143,3.4659098645655506,0.4441489361702128,6.5,114441.08469193027
SOXL,SOXX,PB_RSI10_R15_H50_TS16,5Y,0.5981226849275216,1.072843029346865,-0.6100538842496597,0.980442384467705,0.3816733067729084,12.5,103278.68460417584
SOXL,SOXX,PB_RSI10_R15_H50_TS16,10Y,0.4577592644461488,0.9492155682311662,-0.6100538842496597,0.750358740866265,0.4432948666931954,26.5,428855.7856962554
SOXL,SOXX,PB_RSI10_R15_H60,MAX,0.2588304554208287,0.6928878155205235,-0.8633091178536346,0.29981202569056015,0.4957472660996355,33.0,428944.9719564208
SOXL,SOXX,PB_RSI10_R15_H60,3Y,1.5545784756122938,1.6029460758705203,-0.37493137604940674,4.146301363179161,0.5372340425531915,6.5,164245.07689436548
SOXL,SOXX,PB_RSI10_R15_H60,5Y,0.5681494035739014,1.0048509246535549,-0.6764082294146122,0.839950460191175,0.43107569721115535,8.5,93985.4123524041
SOXL,SOXX,PB_RSI10_R15_H60,10Y,0.464038916171863,0.9224553990348676,-0.727476944316125,0.6378743956045086,0.4942300039793076,19.5,447638.5974176998
SOXL,SOXX,PB_RSI10_R15_H60_TS8,MAX,0.16469239617797515,0.5590666672717122,-0.8507248481129656,0.19359067334554458,0.42114216281895506,82.0,120555.63435778047
SOXL,SOXX,PB_RSI10_R15_H60_TS8,3Y,0.5970749414489407,1.014385777849605,-0.5480477867571264,1.0894578098415737,0.46941489361702127,26.5,40434.16704546738
SOXL,SOXX,PB_RSI10_R15_H60_TS8,5Y,0.23043885623337523,0.6480024969992463,-0.7159734254291652,0.3218539236917162,0.3593625498007968,32.5,28087.512658506188
SOXL,SOXX,PB_RSI10_R15_H60_TS8,10Y,0.2872774119099668,0.734606475704951,-0.8492016886896558,0.3382911453617628,0.42618384401114207,52.5,124072.35859649962
SOXL,SOXX,PB_RSI10_R15_H60_TS12,MAX,0.2798124915143807,0.734696686926282,-0.7875727550466703,0.35528462573314823,0.46780072904009723,47.0,561864.7422299908
SOXL,SOXX,PB_RSI10_R15_H60_TS12,3Y,1.2094396325226984,1.426132489507058,-0.40643915785121,2.9756966305039247,0.5305851063829787,10.5,106507.85153650363
SOXL,SOXX,PB_RSI10_R15_H60_TS12,5Y,0.5669672911496249,1.024219718688833,-0.5033588958750901,1.1263678774643517,0.401593625498008,12.5,93633.10357548826
SOXL,SOXX,PB_RSI10_R15_H60_TS12,10Y,0.4632432816724821,0.9400656332749882,-0.6480587665642051,0.7148167813984616,0.46637485077596497,29.5,445218.56103863404
SOXL,SOXX,PB_RSI10_R15_H60_TS16,MAX,0.24244578868791233,0.6728765620143397,-0.8556746763295044,0.28333874472937065,0.4823815309842041,43.0,346330.6061869928
SOXL,SOXX,PB_RSI10_R15_H60_TS16,3Y,1.5545784756122938,1.6029460758705203,-0.37493137604940674,4.146301363179161,0.5372340425531915,6.5,164245.07689436548
SOXL,SOXX,PB_RSI10_R15_H60_TS16,5Y,0.5489123732749195,0.9936779047954227,-0.6957007453721733,0.7890064469907566,0.4127490039840637,12.5,88382.00944661774
SOXL,SOXX,PB_RSI10_R15_H60_TS16,10Y,0.41804543697551644,0.8774971599436827,-0.7437247475005913,0.5620969832998385,0.4803024273776363,26.5,325602.5909154752
SOXL,SOXX,PB_RSI10_R20_H20,MAX,0.010914296153312408,0.23496963907020507,-0.8595859004347768,0.012697155860504435,0.25759416767922233,52.0,11939.390343309613
SOXL,SOXX,PB_RSI10_R20_H20,3Y,0.489914691200928,0.9715162569607306,-0.6936126221481652,0.7063232062929147,0.2978723404255319,10.5,32865.14962456561
SOXL,SOXX,PB_RSI10_R20_H20,5Y,0.28089973547661184,0.7387193443074705,-0.6936126221481654,0.40498071474917263,0.2653386454183267,15.5,34311.7163498161
SOXL,SOXX,PB_RSI10_R20_H20,10Y,0.17516255827675842,0.5818984937290232,-0.6936126221481651,0.2525365783198526,0.26263430163151613,32.0,50007.17196660369
SOXL,SOXX,PB_RSI10_R20_H20_TS8,MAX,0.022065694666304703,0.24742333590482235,-0.8325580625339488,0.026503490458246497,0.237910085054678,67.0,14281.800907181918
SOXL,SOXX,PB_RSI10_R20_H20_TS8,3Y,0.6307469551304823,1.1971204783197174,-0.6350838196943813,0.9931711934245372,0.2712765957446808,15.5,43031.7009748971
SOXL,SOXX,PB_RSI10_R20_H20_TS8,5Y,0.28460061689528837,0.7778922311983794,-0.6350838196943813,0.4481307948173605,0.2446215139442231,24.5,34808.277567383986
SOXL,SOXX,PB_RSI10_R20_H20_TS8,10Y,0.19331566894013275,0.6371902977043837,-0.7047044858862439,0.2743216097127818,0.2439315559092718,42.0,58266.823048597296
SOXL,SOXX,PB_RSI10_R20_H20_TS12,MAX,-0.002373753857817351,0.19720767914316262,-0.8367871996279459,-0.0028367473341762094,0.2549210206561361,55.0,9619.354100567796
SOXL,SOXX,PB_RSI10_R20_H20_TS12,3Y,0.38754922491913524,0.8704995647898944,-0.6936126221481652,0.5587401563121344,0.29388297872340424,11.5,26575.857499146045
SOXL,SOXX,PB_RSI10_R20_H20_TS12,5Y,0.2274165245477615,0.6646534113274145,-0.6936126221481654,0.3278725289678799,0.26294820717131473,16.5,27745.59966044529
SOXL,SOXX,PB_RSI10_R20_H20_TS12,10Y,0.13275407346636947,0.5053192067030792,-0.693612622148165,0.19139512348437543,0.2594508555511341,34.0,34661.91544621686
SOXL,SOXX,PB_RSI10_R20_H20_TS16,MAX,0.005328248953964998,0.2206158951139321,-0.8520907238487703,0.006253147469905634,0.256865127582017,53.0,10906.522865013849
SOXL,SOXX,PB_RSI10_R20_H20_TS16,3Y,0.489914691200928,0.9715162569607306,-0.6936126221481652,0.7063232062929147,0.2978723404255319,10.5,32865.14962456561
SOXL,SOXX,PB_RSI10_R20_H20_TS16,5Y,0.28089973547661184,0.7387193443074705,-0.6936126221481654,0.40498071474917263,0.2653386454183267,15.5,34311.7163498161
SOXL,SOXX,PB_RSI10_R20_H20_TS16,10Y,0.15849097844478188,0.551869765150324,-0.6936126221481651,0.22850071262245,0.2618384401114206,33.0,43366.239645716116
SOXL,SOXX,PB_RSI10_R20_H30,MAX,0.01564023446747398,0.2763085068222385,-0.8586990940593122,0.018213870930663487,0.32053462940461724,42.5,12884.223202486173
SOXL,SOXX,PB_RSI10_R20_H30,3Y,0.10299882508299074,0.49877907309418845,-0.7155454078643966,0.14394449877108303,0.37632978723404253,9.0,13398.289425503895
SOXL,SOXX,PB_RSI10_R20_H30,5Y,-0.020563555338275696,0.2752405834920395,-0.7406431575655608,-0.0277644573209406,0.3282868525896414,13.0,9016.964139538752
SOXL,SOXX,PB_RSI10_R20_H30,10Y,0.07379235464880085,0.4073043076107155,-0.8586990940593122,0.0859350558994579,0.32590529247910865,27.0,20339.682876256364
SOXL,SOXX,PB_RSI10_R20_H30_TS8,MAX,0.04627454658320773,0.31556535499520816,-0.7748777573311182,0.05971851191417519,0.2860267314702309,67.0,20931.538731642242
SOXL,SOXX,PB_RSI10_R20_H30_TS8,3Y,0.29785223208585876,0.7428557534676695,-0.6319102644288559,0.4713521030633499,0.3045212765957447,20.5,21771.007074527286
SOXL,SOXX,PB_RSI10_R20_H30_TS8,5Y,0.06479866540414947,0.3760229774893551,-0.7023081521959457,0.09226529010312624,0.2788844621513944,26.5,13670.879927371572
SOXL,SOXX,PB_RSI10_R20_H30_TS8,10Y,0.18501450217325388,0.6053192806903263,-0.7558425528012462,0.24477915603926664,0.29287703939514526,42.5,54348.651524760135
SOXL,SOXX,PB_RSI10_R20_H30_TS12,MAX,0.030534179006797002,0.29089483711109776,-0.8090480816084681,0.037740870661348104,0.30959902794653704,55.0,16341.83056109121
SOXL,SOXX,PB_RSI10_R20_H30_TS12,3Y,0.15175950176603803,0.5437767636745874,-0.7075581092498284,0.2144834463517596,0.3497340425531915,14.5,15244.437863155477
SOXL,SOXX,PB_RSI10_R20_H30_TS12,5Y,0.028053938875311157,0.32914766108063265,-0.713519065478112,0.03931771445590299,0.3107569721115538,18.5,11477.336007565566
