product,signal,strategy,start,end,years,cagr,sharpe,maxdd,calmar,exposure,trades,end_value
SOXL,SMH,HYB_F40_L5_B35,2019-09-11,2024-09-11,5,0.752761864021781,1.3622391164751664,-0.3636944233059153,2.0697646589664873,0.47275615567911045,20.375,165062.12151275712
SOXL,SMH,HYB_F40_L5_B35,2019-12-11,2024-12-11,5,0.6933613105867684,1.285163745812521,-0.3636944233059153,1.9064392142289175,0.4670373312152501,20.225,138944.20172115273
SOXL,SMH,HYB_F40_L5_B35,2020-03-11,2025-03-11,5,0.6413085616509393,1.242412440024165,-0.3636944233059153,1.7633170061326833,0.4461416070007955,20.6,118410.27402998914
SOXL,SMH,HYB_F40_L5_B35,2020-06-11,2025-06-11,5,0.702712261861598,1.3091779422936847,-0.36504286663156293,1.9250129946268588,0.4476531424025458,21.974999999999998,142218.02265208305
SOXL,SMH,HYB_F40_L5_B35,2020-09-11,2025-09-11,5,0.7500901567121234,1.3551081248820716,-0.36504286663156327,2.0548002036954944,0.46273885350318467,22.299999999999997,162721.1514645455
SOXL,SMH,HYB_F40_L5_B35,2020-12-11,2025-12-11,5,0.6474179325546672,1.2532924124400537,-0.36504286663156293,1.773539470935902,0.4492834394904458,21.974999999999994,120386.45204940834
SOXL,SMH,HYB_F40_L5_B35,2021-03-11,2026-03-11,5,0.7557412916453019,1.369861547713068,-0.36504286663156305,2.070280947054007,0.44980095541401266,21.974999999999998,165356.88763305516
SOXL,SMH,HYB_F40_L5_B35,2021-06-11,2026-06-11,5,1.2959858090576075,1.7735695727459653,-0.3650428666315627,3.55022910327308,0.46273885350318467,22.3,629674.821146407
SOXL,SMH,PB_RSI5_R10_H30_TS12,2010-03-11,2013-03-11,3,-0.21165601424012015,-0.39989411463493774,-0.650643490867665,-0.3253025922965378,0.27417218543046357,8.0,4904.075349757833
SOXL,SMH,PB_RSI5_R10_H30_TS12,2010-06-11,2013-06-11,3,-0.04678563446402917,0.035965728477494595,-0.6471655781493056,-0.07229314420248012,0.28741721854304636,8.5,8662.720724580737
SOXL,SMH,PB_RSI5_R10_H30_TS12,2010-09-11,2013-09-11,3,0.001987057165368844,0.15267504591687925,-0.5838840153135739,0.0034031710292697403,0.27417218543046357,8.0,10059.651001863696
SOXL,SMH,PB_RSI5_R10_H30_TS12,2010-12-11,2013-12-11,3,-0.07247436010369446,-0.12225002136474435,-0.5838840153135743,-0.12412458331261592,0.2556291390728477,7.5,7981.921097954878
SOXL,SMH,PB_RSI5_R10_H30_TS12,2011-03-11,2014-03-11,3,-0.05800015369263056,-0.07110459934457129,-0.583884015313574,-0.09933505999728673,0.23474801061007958,7.0,8362.929613854167
SOXL,SMH,PB_RSI5_R10_H30_TS12,2011-06-11,2014-06-11,3,-0.03880285727173971,-0.027200268125364052,-0.5838840153135739,-0.06645644726359001,0.19496021220159152,6.0,8883.289637093898
SOXL,SMH,PB_RSI5_R10_H30_TS12,2011-09-11,2014-09-11,3,-0.038752471718552006,-0.027182248681250472,-0.5838840153135739,-0.06637015349313863,0.1947019867549669,6.0,8883.289637093898
SOXL,SMH,PB_RSI5_R10_H30_TS12,2011-12-11,2014-12-11,3,-0.12254113087611973,-0.2714542655757175,-0.5838840153135739,-0.2098723850323411,0.22913907284768212,8.0,6759.360271450722
SOXL,SMH,PB_RSI5_R10_H30_TS12,2012-03-11,2015-03-11,3,-0.15926564594417847,-0.3636682792927019,-0.5838840153135739,-0.27276932021960754,0.2692307692307692,8.5,5950.785934073035
SOXL,SMH,PB_RSI5_R10_H30_TS12,2012-06-11,2015-06-11,3,0.009477058637279434,0.18533358320797008,-0.5039644653981676,0.018805013622918604,0.23311258278145697,7.0,10286.629671380779
SOXL,SMH,PB_RSI5_R10_H30_TS12,2012-09-11,2015-09-11,3,0.009814221550077606,0.1864487205026351,-0.5039644653981673,0.019474034825696852,0.23311258278145697,7.0,10296.926597978763
SOXL,SMH,PB_RSI5_R10_H30_TS12,2012-12-11,2015-12-11,3,0.00978816581162012,0.1862022241755625,-0.5039644653981673,0.019422333286706596,0.23249669749009247,7.0,10296.926597978763
SOXL,SMH,PB_RSI5_R10_H30_TS12,2013-03-11,2016-03-11,3,-0.06709415080233694,-0.09085021697319307,-0.5039644653981675,-0.13313270162674629,0.19261213720316622,6.0,8114.729842143915
SOXL,SMH,PB_RSI5_R10_H30_TS12,2013-06-11,2016-06-11,3,-0.145705977747431,-0.4304161220376451,-0.5039644653981676,-0.28911954661786116,0.15323645970937913,5.0,6230.8988784346575
SOXL,SMH,PB_RSI5_R10_H30_TS12,2013-09-11,2016-09-11,3,-0.10342496847030991,-0.22247519171959987,-0.5230230211287816,-0.19774458158093972,0.15343915343915343,5.0,7207.089585452269
SOXL,SMH,PB_RSI5_R10_H30_TS12,2013-12-11,2016-12-11,3,-0.026644457519038545,0.0980659644819607,-0.5230230211287816,-0.05094318307736209,0.22354497354497355,6.5,9221.77493169439
SOXL,SMH,PB_RSI5_R10_H30_TS12,2014-03-11,2017-03-11,3,0.007605205622368105,0.1999235754868426,-0.5230230211287816,0.014540862094281523,0.23249669749009247,7.0,10230.203310577772
SOXL,SMH,PB_RSI5_R10_H30_TS12,2014-06-11,2017-06-11,3,0.11305499288949306,0.481161715537214,-0.5230230211287816,0.2161568197237269,0.2724867724867725,8.0,13789.542775582033
SOXL,SMH,PB_RSI5_R10_H30_TS12,2014-09-11,2017-09-11,3,0.11305499288949306,0.481161715537214,-0.5230230211287816,0.2161568197237269,0.2724867724867725,8.0,13789.542775582033
SOXL,SMH,PB_RSI5_R10_H30_TS12,2014-12-11,2017-12-11,3,0.21919366669295814,0.7832153948482615,-0.3798030655285003,0.5771245326520671,0.23809523809523808,6.0,18122.499396277915
SOXL,SMH,PB_RSI5_R10_H30_TS12,2015-03-11,2018-03-11,3,0.27208594334158653,0.960507849379223,-0.31126579896784046,0.874127335042351,0.1984126984126984,5.0,20584.928410413762
SOXL,SMH,PB_RSI5_R10_H30_TS12,2015-06-11,2018-06-11,3,0.3170906192537497,1.193684762726373,-0.20617229262456016,1.5379885202672303,0.15873015873015872,4.0,22847.935797422117
SOXL,SMH,PB_RSI5_R10_H30_TS12,2015-09-11,2018-09-11,3,0.3079417870146026,1.1326869379992697,-0.20617229262456016,1.4936138270304087,0.17592592592592593,4.5,22375.113417941175
SOXL,SMH,PB_RSI5_R10_H30_TS12,2015-12-11,2018-12-11,3,0.30136928402835017,1.0920475468549249,-0.20617229262456016,1.4617351351723278,0.1986754966887417,5.0,22016.4698772693
SOXL,SMH,PB_RSI5_R10_H30_TS12,2016-03-11,2019-03-11,3,0.3018240090781892,1.0927749057218457,-0.20617229262456016,1.4639406936596027,0.1989389920424403,5.0,22016.4698772693
SOXL,SMH,PB_RSI5_R10_H30_TS12,2016-06-11,2019-06-11,3,0.501577556444722,1.486385491459236,-0.20617229262456016,2.4328077747968537,0.23872679045092837,6.0,33747.540909580115
SOXL,SMH,PB_RSI5_R10_H30_TS12,2016-09-11,2019-09-11,3,0.4144716094477958,1.4349254469494888,-0.18257275786375426,2.2701722551460666,0.1986754966887417,5.0,28260.842757360013
SOXL,SMH,PB_RSI5_R10_H30_TS12,2016-12-11,2019-12-11,3,0.43549211738167193,1.5625368238288235,-0.16247468157789424,2.6803691082963383,0.1827814569536424,5.0,29537.88647382523
SOXL,SMH,PB_RSI5_R10_H30_TS12,2017-03-11,2020-03-11,3,0.486410233096759,1.6530902885696521,-0.16247468157789424,2.993760186959113,0.1986754966887417,5.0,32789.362235433655
SOXL,SMH,PB_RSI5_R10_H30_TS12,2017-06-11,2020-06-11,3,0.34489730296601273,1.3506960786209612,-0.16247468157789435,2.1227756818262202,0.15873015873015872,4.0,24325.813230490476
SOXL,SMH,PB_RSI5_R10_H30_TS12,2017-09-11,2020-09-11,3,0.3443709636942014,1.3497971919536351,-0.16247468157789435,2.1195361661878467,0.15852047556142668,4.0,24325.813230490476
SOXL,SMH,PB_RSI5_R10_H30_TS12,2017-12-11,2020-12-11,3,0.5479156151498599,1.6486640453782477,-0.16247468157789435,3.3723138265525736,0.19418758256274768,4.5,37153.078868992336
SOXL,SMH,PB_RSI5_R10_H30_TS12,2018-03-11,2021-03-11,3,0.7376502837238537,1.809998103134939,-0.18911109896219291,3.9006186721559093,0.23809523809523808,6.0,52467.108045233836
SOXL,SMH,PB_RSI5_R10_H30_TS12,2018-06-11,2021-06-11,3,0.7363824367114857,1.8087866691546404,-0.18911109896219291,3.893914427829026,0.23778071334214002,6.0,52467.108045233836
SOXL,SMH,PB_RSI5_R10_H30_TS12,2018-09-11,2021-09-11,3,0.7872380699158255,1.7944365073272657,-0.22555186890360113,3.490275091678731,0.2791005291005291,6.0,57088.31442127506
SOXL,SMH,PB_RSI5_R10_H30_TS12,2018-12-11,2021-12-11,3,0.6791102029860285,1.606818086925902,-0.23349758537605403,2.9084249496297945,0.2774108322324967,6.0,47438.48088190544
SOXL,SMH,PB_RSI5_R10_H30_TS12,2019-03-11,2022-03-11,3,0.6768186919150982,1.604678009717801,-0.23349758537605403,2.898611096234952,0.2766798418972332,6.0,47438.48088190544
SOXL,SMH,PB_RSI5_R10_H30_TS12,2019-06-11,2022-06-11,3,0.45584092534418996,1.273339154963794,-0.23349758537605447,1.9522297183932127,0.23746701846965698,5.0,30948.26636874746
SOXL,SMH,PB_RSI5_R10_H30_TS12,2019-09-11,2022-09-11,3,0.45728817889732776,1.2750332050095592,-0.23349758537605447,1.958427870510319,0.23809523809523808,5.0,30948.26636874746
